OT,LAT,LON,DEPTH,MAG,MAGTYPE,GT
2018/09/27T11:16:10.82,68.8238,-146.4302,11,2.7,ml,CH02
2018/09/27T11:48:24.62,68.8497,-146.5839,8,3,ml,CH02
2018/09/27T11:55:9.41,69.0039,-146.34,8,2.5,ml,CH02
2018/09/27T11:58:47.81,69.0131,-146.2927,11,3.1,ml,CH02
2018/09/27T12:30:20.38,69.0142,-146.3098,9,2.9,ml,CH02
2018/09/27T15:07:11.73,69.0891,-147.0683,13,3.3,ml,CH02
2018/09/29T04:56:56.37,69.0267,-146.343,10,3.1,ml,CH02
2018/09/29T10:09:31.43,68.7218,-147.1688,12,2.6,ml,CH03
2018/09/30T00:13:47.00,69.029,-146.9285,8,3.4,ml,CH02
2018/09/30T00:20:36.55,69.0152,-146.9108,8,3.1,ml,CH02
2018/09/30T01:52:51.11,69.0886,-146.4715,4,2.5,ml,CH02
2018/10/01T00:58:25.03,69.2222,-146.2912,12,4.1,Mwr,CH02
2018/10/01T01:43:15.22,69.0435,-146.9654,10,2.7,ml,CH02
2018/10/01T23:43:36.18,69.1755,-146.4949,12,3,ml,CH02
2018/10/02T12:21:14.80,68.9546,-146.085,6,2.6,ml,CH03
2018/10/02T12:21:24.04,68.9423,-145.9697,7,2.6,ml,CH04
2018/10/02T20:24:43.41,69.2085,-146.3265,9,2.6,ml,CH02
2018/10/03T09:09:29.50,68.8049,-147.2551,13,2.6,ml,CH02
2018/10/03T09:22:53.87,68.826,-147.1461,18,2.7,ml,CH03
2018/10/04T01:11:37.65,68.8202,-147.6102,11,3.1,ml,CH02
2018/10/04T01:42:44.46,68.775,-147.4624,11,3,ml,CH03
2018/10/04T01:45:42.92,68.8219,-147.6208,10,2.6,ml,CH02
2018/10/04T03:00:11.95,68.8127,-147.6352,11,2.8,ml,CH02
2018/10/06T15:48:43.31,68.859,-146.5596,4,3.3,ml,CH02
2018/10/06T20:38:53.53,68.9121,-146.58,4,3.4,ml,CH02
2018/10/08T00:24:49.59,68.9627,-146.9913,15,3.6,ml,CH02
2018/10/08T00:44:5.53,68.9386,-146.9552,12,3.3,ml,CH02
2018/10/08T00:54:12.21,68.9285,-146.9346,7,2.9,ml,CH02
2018/10/08T00:59:16.33,68.9926,-146.3044,4,3.3,ml,CH02
2018/10/08T12:13:42.40,69.0002,-146.3325,10,2.8,ml,CH02
2018/10/08T23:57:47.50,69.0178,-146.3341,7,3,ml,CH02
2018/10/10T20:04:33.94,68.8745,-146.5296,8,2.8,ml,CH02
2018/10/11T03:26:55.22,68.5178,-147.1234,15,2.6,ml,CH03
2018/10/11T03:57:44.11,68.7211,-145.8797,5,2.7,ml,CH03
2018/10/11T15:15:43.83,68.984,-146.2809,4,2.8,ml,CH02
2018/10/11T16:05:12.28,68.9907,-146.2873,7,2.7,ml,CH02
2018/10/11T19:49:45.19,69.0104,-146.2624,12,2.7,ml,CH03
2018/10/12T01:36:25.70,69.0379,-146.0934,10,2.9,ml,CH02
2018/10/12T19:26:32.73,68.5469,-145.8069,14,2.5,ml,CH02
2018/10/12T20:26:56.25,69.0059,-146.2867,8,3,ml,CH02
2018/10/12T21:00:45.54,68.5675,-145.78,13,2.9,ml,CH03
2018/10/12T21:34:13.41,68.5328,-145.69,12,3,ml,CH02
2018/10/12T23:01:36.52,68.5585,-145.7585,12,3,ml,CH03
2018/10/13T00:26:15.66,68.5195,-145.6732,10,2.5,ml,CH03
2018/10/13T21:31:26.80,69.0105,-146.3102,6,2.8,ml,CH02
2018/10/14T08:56:15.74,69.0241,-146.3448,8,3.5,ml,CH02
2018/10/15T21:54:35.02,69.0306,-146.0216,9,3.9,Mwr,CH02
2018/10/15T21:58:46.39,69.031,-146.0971,9,3.1,ml,CH02
2018/10/16T08:35:5.77,68.9994,-146.2698,7,3,ml,CH02
2018/10/17T01:33:57.13,69.0236,-146.0527,10,2.9,ml,CH02
2018/10/17T02:04:39.43,69.0144,-146.037,8,3.7,ml,CH02
2018/10/17T04:23:51.22,68.985,-146.0584,5,2.5,ml,CH02
2018/10/17T08:12:53.75,68.5038,-145.7054,9,2.9,ml,CH03
2018/10/17T09:04:0.65,68.489,-145.6347,19,2.8,ml,CH03
2018/10/17T12:53:7.34,68.5591,-145.7127,12,3.3,ml,CH03
2018/10/17T23:26:57.56,69.0711,-146.9053,9,2.5,ml,CH02
2018/10/17T23:53:55.10,68.9892,-146.2968,4,2.8,ml,CH02
2018/10/18T00:17:10.59,68.997,-146.2773,5,4.1,Mwr,CH02
2018/10/18T01:09:56.02,68.9616,-146.1196,4,2.8,ml,CH03
2018/10/18T03:48:34.57,68.9962,-146.276,6,2.7,ml,CH02
2018/10/18T04:12:28.76,69.0056,-146.2765,5,4,Mwr,CH02
2018/10/18T07:19:2.01,69.0102,-146.2207,9,2.6,ml,CH02
2018/10/18T08:10:3.20,68.9961,-146.0747,4,2.7,ml,CH02
2018/10/19T19:09:55.09,69.0162,-146.351,10,2.5,ml,CH03
2018/10/21T05:51:18.08,69.0142,-146.2936,11,3.2,ml,CH02
2018/10/21T13:05:33.10,68.6533,-147.1834,13,3.2,ml,CH02
2018/10/23T05:17:10.69,68.9861,-146.7312,11,3.3,ml,CH02
2018/10/23T05:18:43.79,68.9837,-146.7282,11,3.6,ml,CH02
2018/10/23T05:44:1.00,68.9496,-146.6476,6,3.1,ml,CH03
2018/10/23T05:51:9.51,68.9685,-146.7161,11,2.5,ml,CH02
2018/10/29T20:43:42.42,68.9213,-147.5769,16,3.6,ml,CH02
2018/10/30T13:14:21.25,68.5523,-147.1257,12,3.6,ml,CH02
2018/10/30T14:15:26.38,68.5586,-147.1407,13,2.5,ml,CH03
2018/12/04T23:27:59.30,69.2375,-146.4394,12,3.5,ml,CH02
2018/12/05T16:32:23.49,68.9214,-147.0151,13,2.6,ml,CH02
2018/12/05T16:53:12.24,68.9423,-146.9796,14,2.6,ml,CH02
2018/12/08T17:05:48.21,69.0001,-146.2466,9,2.7,ml,CH02
2018/12/14T01:40:11.73,68.9183,-146.9724,8,3.5,ml,CH02
2018/12/16T18:52:15.78,69.0876,-146.8571,10,3.3,mb,CH02
2019/01/12T06:31:51.71,69.2517,-146.3339,12,3.2,ml,CH02
2019/01/13T05:35:55.13,68.6332,-146.4248,17,2.8,ml,CH04
2019/02/03T07:11:16.95,68.867,-147.5609,14,3.2,ml,CH02
2019/03/02T00:54:6.76,69.0508,-146.6254,11,3,ml,CH02
2019/03/02T07:27:46.11,69.0506,-146.6297,12,2.6,ml,CH02
2019/04/03T13:37:7.77,68.8992,-147.5142,9,2.6,ml,CH02
1985/01/01T08:41:52.25,59.1121,-153.7442,8,,nomag,CH02
1991/02/01T17:54:13.01,59.0439,-153.5733,18,,nomag,CH01
1991/08/03T09:22:1.94,58.9114,-154.0655,14,,nomag,CH01
1992/03/13T08:47:14.42,59.2387,-153.6148,20,,nomag,CH01
1993/08/19T10:26:33.62,59.2004,-154.5389,17,,nomag,CH01
1994/09/11T21:22:22.27,58.9821,-153.8896,16,,nomag,CH02
1994/10/18T08:02:39.12,59.1411,-154.1696,19,,nomag,CH01
1995/12/07T10:41:1.88,59.1987,-154.5189,20,,nomag,CH01
1996/11/24T16:24:22.83,59.4556,-153.7519,20,,nomag,CH01
1996/12/22T03:17:35.74,59.4566,-153.7464,20,,nomag,CH01
1997/07/10T08:54:21.40,59.3094,-154.7954,17,,nomag,CH02
2001/07/16T08:07:59.37,59.2193,-154.7091,13,3,ml,CH02
2001/11/03T21:14:38.48,59.2164,-154.7281,10,2.8,ml,CH01
2010/06/27T10:50:7.16,59.0535,-153.6753,18,2.7,ml,CH02
2010/10/24T05:56:5.52,59.2864,-154.8545,8,2.9,ml,CH01
2011/01/03T01:36:1.44,59.2904,-154.8833,9,3,ml,CH01
2011/01/03T05:32:57.32,59.2877,-154.8784,8,2.8,ml,CH01
2011/01/03T12:03:27.35,59.278,-154.8652,8,3.1,ml,CH01
2011/07/30T12:38:13.20,59.2923,-154.8762,6,2.5,ml,CH01
2012/07/19T17:02:9.77,59.364,-154.3658,12,4.1,mb,CH01
2013/03/10T17:11:4.10,59.2959,-154.1771,16,5,mb,CH01
2013/04/15T20:37:43.81,59.2579,-154.077,22,2.6,ml,CH01
2015/04/15T11:23:15.12,59.2752,-154.1244,18,3.4,ml,CH01
2016/11/29T20:49:29.78,59.3067,-154.764,17,3.3,ml,CH02
2016/12/16T14:44:25.97,59.3447,-154.2428,15,3.2,ml,CH02
2017/07/19T12:44:35.27,59.205,-154.6142,13,3.1,ml,CH01
2018/02/03T17:03:21.67,59.3967,-153.83,21,3.3,ml,CH01
1969/02/28T04:56:12.58,34.5211,-118.1568,12,4.6,mb,CH02
1971/02/09T14:00:41.15,34.3911,-118.3972,16,6.6,Mw,CH01
1971/02/09T15:58:20.01,34.2874,-118.3056,11,5.1,mb,CH02
1971/03/31T14:52:22.24,34.2714,-118.4978,10,4.8,mb,CH03
1974/03/09T00:54:30.67,34.2199,-118.5015,20,4.5,mb,CH02
1976/04/08T15:21:37.29,34.3228,-118.6692,21,4.7,mb,CH03
1979/01/01T23:14:38.12,33.9504,-118.6936,14,5.2,mb,CH01
1987/10/01T14:42:18.35,34.0061,-118.0699,18,5.9,Mw,CH01
1987/10/01T15:12:30.88,34.0409,-118.0816,17,4.6,mb,CH01
1987/10/04T10:59:37.20,34.0541,-118.0533,18,5.1,mb,CH01
1988/02/11T15:25:54.84,34.0684,-118.0366,16,4.7,mb,CH01
1988/12/03T11:38:25.77,34.1531,-118.1228,17,4.5,mb,CH01
1989/01/19T06:53:28.36,33.9055,-118.6034,16,5.2,mb,CH01
1994/01/17T12:30:54.73,34.2184,-118.5443,21,6.7,Mw,CH01
1994/01/17T13:56:1.83,34.2868,-118.6272,21,4.6,mb,CH02
1994/01/17T15:54:9.61,34.3466,-118.6335,14,4.7,mb,CH02
1994/01/17T17:56:7.55,34.2184,-118.567,23,4,mb,CH02
1994/01/17T20:46:1.11,34.2671,-118.6022,12,4.7,mb,CH02
1994/01/17T23:33:30.10,34.3077,-118.7274,15,5.6,mb,CH01
1994/01/18T00:43:7.80,34.3374,-118.7202,16,5.2,mb,CH01
1994/01/18T04:01:26.43,34.307,-118.6712,15,3.6,mb,CH02
1994/01/18T15:23:45.92,34.3185,-118.5968,14,4.7,mb,CH02
1994/01/19T04:40:47.42,34.3047,-118.5901,14,3.8,mb,CH02
1994/01/19T14:09:13.42,34.1881,-118.5404,16,4.3,mb,CH02
1994/01/19T21:09:27.20,34.3607,-118.7332,10,4.7,mb,CH02
1994/01/24T04:15:17.61,34.3016,-118.5657,13,4.3,mb,CH02
1994/01/27T17:19:57.97,34.2798,-118.5631,16,3.9,mb,CH01
1994/01/29T11:20:36.33,34.3758,-118.5814,3,4.8,mb,CH02
1994/03/20T21:20:11.59,34.2087,-118.5065,19,5.1,mb,CH02
1994/05/25T12:56:56.21,34.303,-118.4199,12,4,mb,CH01
1994/12/06T03:48:33.77,34.2841,-118.4066,15,4.3,mb,CH01
1995/06/26T08:40:28.40,34.3926,-118.6541,17,4.6,mb,CH02
1996/01/30T18:34:9.94,34.3079,-118.4739,15,3.8,mb,CH02
1996/03/20T07:37:58.94,34.353,-118.6269,16,3.7,mb,CH01
1996/05/01T19:49:55.91,34.363,-118.6997,20,3.8,mb,CH01
1997/04/26T10:37:29.57,34.348,-118.6731,19,4.7,mb,CH01
1997/04/27T11:09:27.07,34.3439,-118.6542,18,4.3,mb,CH01
2002/01/29T05:53:27.91,34.3965,-118.6359,16,4.2,mb,CH02
2007/01/29T21:10:52.63,34.232,-118.3927,11.4,2.7,ml,CH01
2007/07/16T09:37:7.77,34.2682,-118.3469,13.7,2.7,ml,CH01
2007/08/09T07:58:48.92,34.2888,-118.6279,15.2,4.5,mb,CH01
2009/05/18T03:39:35.85,33.9268,-118.3159,15.8,4.7,mb,CH01
2011/09/01T20:53:44.28,34.3497,-118.465,11,2.6,ml,CH01
2011/11/11T01:58:0.19,33.9857,-118.4446,14.7,2.4,ml,CH01
2012/03/31T02:15:8.99,33.9953,-118.8103,18,3,ml,CH01
2012/06/26T08:37:51.91,34.2659,-118.3381,14.4,2.2,ml,CH01
2012/07/11T19:13:6.08,34.0049,-118.3948,14.8,2.4,ml,CH01
2013/08/21T08:39:3.65,34.2969,-118.4071,14.6,2.6,ml,CH01
2014/03/17T13:25:36.38,34.1271,-118.4749,17.2,4.6,mb,CH01
2014/06/02T02:36:43.56,34.1052,-118.5038,11.8,,nomag,CH01
1967/03/02T14:12:49.73,36.4024,-117.7059,16,,nomag,CH03
1970/05/18T20:10:41.09,36.421,-117.8994,3,3.7,mb,CH02
1988/05/26T03:56:49.92,37.0097,-117.6619,8,,nomag,CH01
1988/05/30T16:05:10.53,36.4387,-117.8711,7,,nomag,CH01
1988/05/30T17:28:18.29,36.4362,-117.8737,7,,nomag,CH01
1988/07/05T18:18:48.05,36.4226,-118.0257,10,4.5,mb,CH01
1988/07/20T20:45:45.63,36.4411,-118.0332,10,,nomag,CH01
1988/07/28T11:20:24.71,36.4171,-118.0367,8,,nomag,CH01
1988/07/28T11:33:15.10,36.4149,-118.0339,10,,nomag,CH01
1988/08/10T18:24:51.56,36.4328,-118.0387,7,,nomag,CH01
1993/03/03T15:30:55.54,37.0314,-117.7166,10,,nomag,CH02
1993/03/29T19:33:19.06,36.3869,-117.8465,9,3.8,ml,CH01
1993/05/17T23:20:50.08,37.1918,-117.8111,13,6.1,mb,CH01
1993/05/17T23:36:9.69,37.1828,-117.7604,18,,nomag,CH01
1993/05/17T23:42:6.39,37.0912,-117.8044,10,,nomag,CH01
1993/05/17T23:51:57.95,37.1221,-117.7757,10,4.1,mb,CH01
1993/05/18T00:00:7.45,37.1622,-117.8285,11,4.1,ml,CH02
1993/05/18T00:09:43.71,37.1608,-117.7628,10,3.8,ml,CH01
1993/05/18T00:13:56.04,37.1519,-117.8064,12,,nomag,CH02
1993/05/18T00:56:9.47,37.0587,-117.697,10,,nomag,CH01
1993/05/18T01:03:7.23,37.1776,-117.7746,9,4.7,mb,CH01
1993/05/18T01:22:2.89,37.2185,-117.7699,6,3.5,ml,CH01
1993/05/18T01:25:34.98,37.1081,-117.8277,10,3.6,ml,CH01
1993/05/18T03:07:49.22,37.0855,-117.8103,10,3.2,ml,CH01
1993/05/18T04:10:28.57,37.2367,-117.7696,8,3.5,ml,CH01
1993/05/18T05:10:47.61,37.1765,-117.7961,10,,nomag,CH01
1993/05/18T08:19:25.28,37.108,-117.8262,10,,nomag,CH01
1993/05/18T10:28:58.00,37.0678,-117.8145,10,,nomag,CH01
1993/05/18T10:56:16.34,37.0312,-117.7355,12,,nomag,CH02
1993/05/18T14:39:44.22,37.0562,-117.7258,10,,nomag,CH02
1993/05/18T15:54:35.42,37.2006,-117.7618,7,3.5,ml,CH01
1993/05/18T20:57:48.53,37.1059,-117.8218,10,3.5,ml,CH01
1993/05/18T23:48:54.54,37.0652,-117.7885,10,5.1,mb,CH01
1993/05/18T23:57:41.28,37.0643,-117.8147,10,4.6,mb,CH01
1993/05/19T03:17:49.07,37.1737,-117.7876,10,3.9,ml,CH01
1993/05/19T03:20:58.31,37.1627,-117.7894,10,4.5,mb,CH01
1993/05/19T14:13:23.52,37.1541,-117.7701,10,4.9,mb,CH01
1993/05/19T16:24:50.39,37.1737,-117.7739,10,3.5,ml,CH01
1993/05/20T01:17:55.45,37.2179,-117.7809,11,,nomag,CH01
1993/05/21T19:12:16.36,37.2007,-117.757,9,3.6,ml,CH01
1993/05/22T05:07:52.56,37.0473,-117.7201,4,3.5,ml,CH01
1993/05/26T08:55:44.76,37.1418,-117.7475,6,3.7,ml,CH01
1993/05/26T19:11:23.92,37.1091,-117.7562,5,4.2,ml,CH01
1993/05/26T20:35:32.55,37.0053,-117.7791,3,4,ml,CH01
1993/06/03T02:23:3.78,37.1514,-117.7589,5,3.8,ml,CH01
1993/06/08T04:59:22.17,37.0517,-117.7378,10,3.7,ml,CH02
1993/06/08T19:59:9.18,37.0711,-117.7002,1,4.3,ml,CH01
1993/08/22T18:08:32.78,36.4802,-117.6381,10,3.8,ml,CH02
1993/12/10T00:27:17.84,37.0247,-117.9028,2,3.8,ml,CH01
1994/09/13T13:28:57.59,37.0487,-117.7723,15,3.7,ml,CH02
1995/06/12T21:23:5.70,36.3625,-118.071,9,3.5,ml,CH01
1996/01/07T10:32:46.60,36.4649,-117.624,10,4,ml,CH02
1997/11/05T23:00:8.02,37.2554,-117.8684,10,4.1,mb,CH01
1997/11/15T06:00:20.73,37.2407,-117.8775,14,4.6,mb,CH01
1997/12/19T07:07:1.06,36.4235,-117.6242,6,3.7,ml,CH02
1998/07/02T03:39:50.14,36.9426,-117.5424,2,4.8,mb,CH01
1998/07/05T16:25:13.25,36.9523,-117.5189,1,,nomag,CH02
1999/10/26T22:59:36.47,36.4427,-117.9279,10,4.1,Mw,CH01
2000/05/23T04:42:43.67,36.3291,-118.0735,8,,nomag,CH01
2001/08/02T16:21:18.65,37.2612,-117.7967,9,,nomag,CH02
2003/08/19T22:02:7.99,36.462,-118.3017,11,3.7,ml,CH02
2003/12/20T16:35:23.55,37.1899,-117.8504,10,3.6,mb,CH02
2005/08/06T05:40:33.39,36.1792,-118.0357,11,3.9,mb,CH02
2007/10/15T06:42:35.76,37.2062,-117.8322,11,,nomag,CH01
2008/02/18T15:15:31.12,36.5855,-118.0278,13,,nomag,CH01
2008/03/30T12:27:21.98,37.1514,-117.3702,7,3.5,ml,CH01
2009/05/02T23:36:48.89,36.7085,-117.7055,6,3.4,ml,CH01
2009/05/23T22:58:32.72,36.3952,-117.8479,5,4.1,mb,CH01
2009/05/25T21:38:48.41,36.3843,-117.8364,7,3.4,ml,CH01
2009/10/01T10:01:24.22,36.3849,-117.8624,6,4.6,mb,CH01
2009/10/01T15:08:12.43,36.3847,-117.8652,6,3.5,ml,CH02
2009/10/03T01:09:18.50,36.3948,-117.8734,6,4.4,mb,CH01
2009/10/03T01:10:25.60,36.408,-117.8917,9,4.3,mb,CH01
2009/10/03T01:30:31.67,36.4121,-117.8454,9,4.1,mb,CH01
2009/10/03T05:31:57.85,36.389,-117.8718,10,4.2,mb,CH01
2009/10/03T11:37:11.58,36.369,-117.8732,10,3.8,mb,CH01
2009/10/04T01:02:8.86,36.4092,-117.8631,10,3.5,ml,CH01
2009/10/06T18:06:34.25,36.4354,-117.8645,7,,nomag,CH02
2009/10/09T04:25:4.59,36.4006,-117.8555,7,4.2,mb,CH01
2009/11/02T04:56:7.99,36.401,-117.8843,9,,nomag,CH01
2009/11/27T19:57:47.87,36.3783,-117.8745,7,3.5,ml,CH01
2010/09/30T08:37:35.86,37.1622,-117.3684,4,4.1,mb,CH01
2011/05/03T21:41:49.66,36.3969,-117.8748,8,3.9,mb,CH01
2011/05/04T08:10:45.75,36.388,-117.8699,7,,nomag,CH01
2011/10/07T22:10:10.58,36.9445,-117.5272,4.5,4.1,mb,CH01
2015/04/29T09:36:56.98,37.07,-118.2933,5.5,2.9,ml,CH01
2016/01/16T20:49:18.72,36.5378,-117.9684,12.8,,nomag,CH01
2016/02/16T23:04:27.08,37.238,-118.401,13.3,4.2,mb,CH01
2016/02/16T23:27:31.05,37.2276,-118.3917,13.6,3.6,mb,CH01
2016/05/13T14:50:40.04,36.3714,-117.4428,13.2,,nomag,CH01
2016/08/18T03:39:54.90,36.3962,-117.8729,9.7,,nomag,CH01
2016/09/03T04:31:17.47,36.3949,-117.8707,8.8,,nomag,CH01
2018/10/24T21:28:2.70,36.6003,-117.9897,12.3,,nomag,CH01
2019/07/11T15:32:52.09,36.1492,-117.8672,8.5,3.6,mb,CH01
2019/11/01T09:33:17.47,36.5637,-117.9773,12.9,,nomag,CH01
2020/06/23T00:25:46.36,36.4485,-117.9861,12,4.6,Mwr,CH01
2020/06/23T00:30:52.50,36.4569,-117.9743,10,3.8,Mwr,CH01
2020/06/23T02:51:58.42,36.4405,-117.9881,10.2,3.8,Mwr,CH01
2020/06/24T17:40:49.09,36.4473,-117.9859,9.6,5.8,Mww,CH01
2020/06/24T17:59:19.68,36.4555,-117.933,13.7,4.6,Mwr,CH01
2020/06/24T18:20:37.95,36.4837,-117.968,12.2,3.8,ml,CH01
2020/06/24T21:12:48.51,36.479,-117.9744,11.5,3.7,ml,CH01
2020/06/25T10:34:27.49,36.4791,-117.9874,8,3.5,ml,CH01
2020/06/29T01:55:48.77,36.4809,-117.9747,10.8,3.6,ml,CH01
1989/05/13T21:01:48.20,38.4498,-108.9567,15,,nomag,CH03
1998/04/10T06:52:16.40,38.2463,-108.9211,1,,nomag,CH04
1999/06/03T15:35:34.24,38.3001,-108.928,4,,nomag,CH02
1999/07/06T22:05:45.13,38.2908,-108.907,5,,nomag,CH03
1999/09/16T00:35:2.81,38.2804,-108.9998,4,2.9,ml,CH04
1999/10/11T21:43:5.39,38.2947,-108.9485,3,2.9,ml,CH03
1999/11/04T11:00:20.57,38.2867,-108.9593,6,2.9,ml,CH06
2000/03/15T12:14:28.26,38.3257,-108.9997,5,,nomag,CH03
2000/05/27T21:58:18.73,38.2983,-108.9242,1,3.5,mb,CH02
2002/06/06T12:29:10.06,38.2888,-109.002,1,3.2,ml,CH02
2004/11/07T06:54:59.70,38.2687,-108.9334,1,4.1,ml,CH02
2005/08/07T22:12:12.62,38.3281,-108.8721,6,2.9,ml,CH03
2007/08/01T07:46:8.13,38.3284,-109.0569,14,2.8,ml,CH03
2009/04/19T13:34:52.47,38.2453,-108.9331,6,,nomag,CH02
2009/04/30T08:50:34.07,38.253,-108.938,4,,nomag,CH02
2009/11/17T19:44:38.45,38.2693,-109.0099,6,2.9,ml,CH02
2013/01/24T04:46:38.99,38.2949,-109.0174,3,4,Mw,CH02
2015/11/18T10:59:23.15,37.9417,-108.9334,22,,nomag,CH03
2017/03/12T08:36:22.94,38.3842,-108.9713,7,,nomag,CH02
2019/03/04T17:22:51.28,38.252,-108.9285,6,4.6,Mww,CH02
1993/05/20T20:14:14.08,36.0934,-117.7041,13,4.2,mb,CH01
1995/08/17T22:39:58.48,35.7857,-117.7079,23,5.1,mb,CH01
1995/08/30T15:29:54.04,35.783,-117.6612,15,,nomag,CH01
1995/09/20T23:27:35.76,35.7544,-117.6734,17,4.9,mb,CH01
1995/09/25T04:47:28.28,35.8174,-117.6215,17,4,mb,CH01
1995/10/18T12:42:4.16,35.7325,-117.6365,13,,nomag,CH01
1996/01/07T14:32:53.03,35.7502,-117.6953,19,4.6,mb,CH01
1996/01/08T08:57:10.94,35.7713,-117.6573,15,3.6,mb,CH01
1996/01/08T10:52:28.81,35.775,-117.6171,16,4.1,mb,CH01
1996/01/26T13:06:1.93,35.7785,-117.6566,14,3.5,mb,CH01
1996/11/27T20:17:23.59,36.0797,-117.6536,14,4.5,mb,CH01
1996/12/17T04:03:21.82,36.0995,-117.6514,11,3.3,mb,CH01
2008/11/25T04:11:35.71,35.9725,-117.3316,14,,nomag,CH01
2008/12/02T11:23:43.41,35.9851,-117.3094,13,,nomag,CH01
2008/12/02T16:41:18.78,35.967,-117.321,13,,nomag,CH01
2008/12/02T16:53:8.36,35.9695,-117.3191,13,,nomag,CH00
2009/01/31T21:09:21.35,35.4155,-117.7765,15,3.8,mb,CH01
2009/02/20T12:19:14.03,35.9881,-117.3018,12,,nomag,CH01
2012/12/02T10:20:34.14,36.0945,-117.8513,11,,nomag,CH01
2013/12/23T13:39:25.63,36.1407,-118.0719,12,4.5,mb,CH00
2014/03/04T22:49:31.86,35.9689,-117.3051,16,,nomag,CH00
2014/03/13T02:11:3.52,36.1216,-118.0618,12,4.4,mb,CH00
2016/08/09T04:24:56.14,36.0364,-117.7801,15,,nomag,CH00
2017/08/22T19:51:58.70,35.9123,-116.9289,19,4.1,mb,CH01
2017/09/19T18:45:43.29,36.0246,-117.7757,14,3.4,mb,CH00
2019/07/04T17:02:54.38,35.7052,-117.4986,19,4,Mwr,CH00
2019/07/04T17:33:48.08,35.7039,-117.4984,19,6.5,Mww,CH00
2019/07/04T17:35:0.95,35.6437,-117.5622,14,6.44,Mw,CH01
2019/07/04T17:37:55.01,35.7461,-117.5517,12,4.1,ml,CH01
2019/07/04T17:40:17.86,35.7036,-117.5135,14,4.4,ml,CH01
2019/07/04T17:44:32.34,35.6866,-117.5008,14,4,ml,CH01
2019/07/04T18:06:15.63,35.6574,-117.5183,14,4,ml,CH00
2019/07/04T18:27:58.62,35.7432,-117.55,16,4.1,mb,CH00
2019/07/04T18:28:43.07,35.6637,-117.5701,12,4.3,mb,CH01
2019/07/04T18:39:43.88,35.6037,-117.5846,13,4.59,Mw,CH01
2019/07/04T18:47:5.66,35.6749,-117.4772,17,4.3,Mwr,CH00
2019/07/04T18:54:13.26,35.5965,-117.5929,15,4.1,ml,CH00
2019/07/04T18:56:5.94,35.7166,-117.5575,14,4.58,Mw,CH00
2019/07/04T19:21:31.24,35.6695,-117.4756,16,4.5,Mwr,CH00
2019/07/04T19:56:0.03,35.6601,-117.5194,14,4.2,Mwr,CH00
2019/07/04T22:12:7.75,35.7417,-117.5671,16,4.47,Mw,CH01
2019/07/04T23:34:0.20,35.6571,-117.5253,13,4.04,Mw,CH01
2019/07/05T00:18:0.91,35.7705,-117.619,14,4.04,Mw,CH00
2019/07/05T11:07:52.30,35.7587,-117.5781,17,5.4,Mww,CH00
2019/07/06T03:19:52.38,35.7679,-117.598,13,7.1,Mww,CH01
2019/07/06T03:46:26.19,35.6811,-117.4722,14,4.1,mb,CH01
2019/07/06T04:07:3.73,35.5603,-117.5107,14,4.6,ml,CH01
2019/07/06T04:13:6.43,35.6097,-117.6471,17,4.7,mb,CH01
2019/07/06T04:40:15.42,35.6386,-117.4566,13,4.4,ml,CH01
2019/07/06T08:32:56.95,35.6327,-117.4853,15,4.6,Mwr,CH00
2019/07/06T08:59:55.50,35.618,-117.4218,11,4.1,Mwr,CH01
2019/07/06T16:36:5.51,35.5711,-117.502,24,4.1,Mwr,CH01
2019/07/06T23:50:41.23,35.8192,-117.666,16,4.5,Mwr,CH01
2019/07/07T05:38:14.59,35.763,-117.5725,17,4.5,Mwr,CH00
2019/07/07T11:22:15.26,35.8053,-117.5875,17,4.2,Mwr,CH00
2019/07/10T20:09:50.95,35.6635,-117.5206,19,4.2,Mwr,CH00
2019/07/11T23:45:18.08,35.9495,-117.7066,12,4.1,Mwr,CH01
2019/07/12T13:11:37.02,35.6374,-117.5836,19,4.9,Mww,CH00
1983/06/28T03:25:16.39,60.2902,-141.1062,14,5.9,mb,CH03
1993/10/05T19:28:32.59,60.2912,-141.647,14,,nomag,CH01
1998/08/12T17:57:40.85,60.178,-141.047,11,,nomag,CH02
1998/10/31T18:25:18.96,60.2143,-140.9323,5,4,mb,CH01
2003/10/31T06:32:28.92,60.2,-141.043,7,,nomag,CH01
2010/10/05T12:14:30.32,60.3299,-141.348,8,2.6,ml,CH01
2011/06/11T06:58:12.97,60.0616,-140.7412,15,,nomag,CH01
2011/06/11T07:36:34.14,60.0414,-140.7519,14,,nomag,CH01
2011/09/28T16:12:19.57,60.0931,-141.3029,17,,nomag,CH01
2011/12/06T09:10:49.50,60.1273,-140.6083,14,3.3,ml,CH01
2012/10/13T05:39:8.42,60.0874,-141.0444,18,3.2,ml,CH01
2013/01/19T00:43:20.09,60.1373,-140.705,13,2.5,ml,CH01
2013/03/13T13:52:41.39,60.1619,-141.0288,15,2.6,ml,CH01
2013/09/21T08:40:46.20,60.2497,-140.9525,14,3.6,ml,CH01
2013/12/24T20:56:46.99,60.2486,-141.6833,17,4.1,Mw,CH01
2014/02/03T19:32:9.72,60.3307,-141.1,17,2.7,ml,CH01
2014/05/16T09:30:31.38,59.9766,-141.2946,17,3,ml,CH02
2014/06/29T00:04:44.23,60.3139,-141.186,20,2.5,ml,CH01
